Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Trial 13,Trial 14,Trial 15,Trial 16,Trial 17,Trial 18,Trial 19,Trial 20,Trial 21,Trial 22,Trial 23,Trial 24,Trial 25,Average
4.95e-05,4.09e-05,4.34e-05,4.82e-05,4.8e-05,4.79e-05,4.41e-05,4.66e-05,4.37e-05,5.47e-05,7.54e-05,4.77e-05,6.21e-05,5e-05,4.75e-05,4.84e-05,5.03e-05,4.95e-05,4.8e-05,4.58e-05,4.72e-05,4.55e-05,4.67e-05,4.94e-05,5.14e-05,4.9276e-05
5.12e-05,4.91e-05,4.42e-05,5.03e-05,5.82e-05,4.92e-05,5.25e-05,5.04e-05,5.06e-05,8.05e-05,5.56e-05,5.44e-05,7.31e-05,5.17e-05,7.99e-05,5.44e-05,6.05e-05,6.72e-05,5.38e-05,5.41e-05,7.92e-05,4.95e-05,5.68e-05,5.36e-05,5.12e-05,5.7248e-05
4.84e-05,4.32e-05,4.64e-05,5.08e-05,4.71e-05,4.9e-05,4.87e-05,6.6e-05,4.94e-05,5.57e-05,6.46e-05,5.78e-05,5.29e-05,4.95e-05,4.77e-05,6.66e-05,5.8e-05,5.51e-05,5.36e-05,5.03e-05,4.94e-05,4.89e-05,5.53e-05,5.41e-05,5.1e-05,5.278e-05
4.3e-05,4.68e-05,4.24e-05,4.67e-05,4.66e-05,4.64e-05,5.07e-05,4.66e-05,5.17e-05,5.49e-05,4.92e-05,7.66e-05,5.43e-05,4.77e-05,5.08e-05,5.04e-05,5.35e-05,5.32e-05,4.74e-05,4.83e-05,4.89e-05,5.05e-05,4.75e-05,5.01e-05,5.06e-05,5.0192e-05
4.17e-05,3.88e-05,5.28e-05,4.58e-05,4.24e-05,4.37e-05,4.2e-05,4.77e-05,4.19e-05,4.45e-05,4.88e-05,6.35e-05,4.51e-05,4.63e-05,4.12e-05,6.08e-05,7.33e-05,6.18e-05,4.46e-05,4.36e-05,4.85e-05,4.35e-05,5.12e-05,4.7e-05,4.59e-05,4.8256e-05
4.22e-05,4.19e-05,4.21e-05,4.29e-05,4.47e-05,4.19e-05,5e-05,4.3e-05,4.51e-05,5.26e-05,4.44e-05,7.33e-05,4.92e-05,4.61e-05,4.37e-05,6.94e-05,4.72e-05,5.05e-05,4.45e-05,4.66e-05,5.25e-05,4.43e-05,4.38e-05,5e-05,4.57e-05,4.7904e-05
4.2e-05,3.73e-05,6.22e-05,4.32e-05,4.04e-05,4.38e-05,4.41e-05,5.01e-05,4.09e-05,4.04e-05,5.75e-05,7.71e-05,4.49e-05,5.08e-05,4.32e-05,8.65e-05,4.56e-05,4.32e-05,4.74e-05,4.09e-05,4.41e-05,4.27e-05,4.85e-05,5.03e-05,4.45e-05,4.8464e-05
3.81e-05,4.05e-05,5.39e-05,4.13e-05,4.39e-05,4.02e-05,4.86e-05,4.49e-05,4.29e-05,4.52e-05,4.37e-05,7.68e-05,4.71e-05,6.81e-05,7.17e-05,7.28e-05,4.55e-05,4.79e-05,4.19e-05,4.18e-05,4.74e-05,4.45e-05,4.2e-05,6.27e-05,4.45e-05,4.9516e-05
3.9e-05,3.63e-05,8e-05,4.04e-05,3.94e-05,3.94e-05,4.09e-05,4.17e-05,3.94e-05,3.87e-05,4.34e-05,7.01e-05,4.7e-05,5.33e-05,4.68e-05,4.75e-05,4.59e-05,4.28e-05,4.31e-05,4.01e-05,4.4e-05,4.21e-05,4.48e-05,5.01e-05,4.44e-05,4.5624e-05
3.73e-05,3.85e-05,4.22e-05,4.01e-05,3.95e-05,4.65e-05,4.24e-05,4.26e-05,4.27e-05,6.39e-05,5.29e-05,7.19e-05,4.58e-05,4.4e-05,4.4e-05,5.29e-05,6.52e-05,4.27e-05,4.23e-05,4.31e-05,4.45e-05,4.09e-05,4.04e-05,4.86e-05,4.99e-05,4.6592e-05
3.85e-05,3.67e-05,4.16e-05,4.78e-05,3.92e-05,4.05e-05,3.96e-05,4.06e-05,4.28e-05,4.03e-05,4.51e-05,5.52e-05,5e-05,4.44e-05,5.26e-05,4.42e-05,4.64e-05,4.02e-05,7.59e-05,3.85e-05,4.19e-05,4.14e-05,4.61e-05,4.82e-05,4.34e-05,4.4844e-05
,,,,,,,,,,,,,,,,,,,,,,,,,6.566e-05,9.38912e-05
