Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Trial 13,Trial 14,Trial 15,Trial 16,Trial 17,Trial 18,Trial 19,Trial 20,Trial 21,Trial 22,Trial 23,Trial 24,Trial 25,Average
0.0003746,0.000235,0.0002794,0.0002356,0.0002829,0.0002368,0.0002677,0.000198,0.0002467,0.0002483,0.0002166,0.0002191,0.0002355,0.0002536,0.0002612,0.0002351,0.0002295,0.0002322,0.0002302,0.0001865,0.0002457,0.0001842,0.0002603,0.000186,0.0002931,0.000242952
0.0001909,0.0001263,0.0001004,0.0001317,0.0001289,0.0001296,9.24e-05,0.0001326,0.0001002,0.0001273,0.0001098,0.0001713,0.00013,0.0001282,0.0001414,0.0001288,0.0001277,0.0001271,0.0001,0.0001341,0.0001001,0.0001283,0.0001432,0.0001274,0.0001674,0.000129004
0.0001346,0.0001213,0.0001226,0.0001201,0.000118,0.0001193,0.0001168,9.92e-05,0.0001397,0.0001186,0.0001251,0.0001055,0.0001203,0.0001176,0.0001519,0.0001019,0.0001378,0.0001353,0.0001168,9.4e-05,0.0001219,9.19e-05,0.00015,9.69e-05,0.0001161,0.000119728
0.0001697,0.0001507,0.0001209,0.0001561,0.0001558,0.0001575,0.0001299,0.0001675,0.0001199,0.0001712,0.0001697,0.0001853,0.0001571,0.0001576,0.0001441,0.0001459,0.0001553,0.0001569,0.0001569,0.0001244,0.0001212,0.0001621,0.0001446,0.0001553,0.0001581,0.000151748
0.0001563,0.0001145,0.0001144,0.0001125,0.0001127,0.0001121,0.000113,9.21e-05,0.0001151,0.0001115,0.0001434,0.0001329,0.0001132,0.0001126,0.0001049,0.0001111,0.0001118,0.0001127,0.0001133,9.48e-05,0.0001126,9.23e-05,0.0001439,8.24e-05,0.0001124,0.00011394
8.78e-05,8.59e-05,7.78e-05,8.91e-05,7.42e-05,0.0001117,0.0001016,9.61e-05,7.81e-05,8.85e-05,9.11e-05,0.0001021,9.02e-05,8.95e-05,8.67e-05,0.0001018,7.55e-05,8.8e-05,8.88e-05,9.39e-05,7.89e-05,0.0001067,8.45e-05,0.0001116,8.83e-05,9.0736e-05
0.0001188,7.97e-05,0.0001053,0.0001057,0.0001075,7.96e-05,7.24e-05,7.81e-05,0.0001046,8.03e-05,8.03e-05,6.58e-05,9.4e-05,9.56e-05,0.0001022,9.46e-05,7.63e-05,8.09e-05,9.11e-05,7.58e-05,0.0001174,6.94e-05,0.0001153,6.29e-05,7.75e-05,8.9244e-05
8.25e-05,0.0001078,6.81e-05,0.0001015,9.11e-05,0.0001006,7.1e-05,0.0001179,6.91e-05,7.63e-05,7.53e-05,6.93e-05,9.78e-05,9.85e-05,7.92e-05,8.5e-05,7.7e-05,0.0001015,9.67e-05,0.0001087,6.96e-05,0.0001117,7.94e-05,0.0001056,7.46e-05,8.8632e-05
0.0001171,0.0001038,6.97e-05,9.48e-05,9.96e-05,9.76e-05,6.71e-05,7.24e-05,0.0001022,9.23e-05,7.42e-05,6.91e-05,7.82e-05,8.44e-05,8.19e-05,0.0001076,0.0001081,9.42e-05,7.79e-05,7.22e-05,6.37e-05,6.85e-05,0.0001056,6.86e-05,7.49e-05,8.5828e-05
,,,,,,,,,,,,,,,,,,,,,,,,,0.00134416,0.00443349
