Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Trial 13,Trial 14,Trial 15,Trial 16,Trial 17,Trial 18,Trial 19,Trial 20,Trial 21,Trial 22,Trial 23,Trial 24,Trial 25,Average
0.0009654,0.0013778,0.0007847,0.0008415,0.0007925,0.0008367,0.0008577,0.0008032,0.0007569,0.0008709,0.0007646,0.0009558,0.000858,0.0008544,0.0008039,0.0008986,0.0008274,0.0009851,0.0007768,0.000952,0.0007967,0.0008459,0.000866,0.0009018,0.0008252,0.00087198
0.0004977,0.0005011,0.0004406,0.0004655,0.0005596,0.0004623,0.0005297,0.0005279,0.0004395,0.0004978,0.0005054,0.0005315,0.0005533,0.0004786,0.0004511,0.0005667,0.0005422,0.0005323,0.0005103,0.0005074,0.0004983,0.0004869,0.0005687,0.0004571,0.0005223,0.000505352
0.0002015,0.0001932,0.0002442,0.0001917,0.000182,0.0001888,0.0001796,0.0001673,0.00016,0.0002234,0.0001707,0.0001838,0.0001887,0.0002251,0.0001835,0.0002505,0.000206,0.0002268,0.0001786,0.0002208,0.000204,0.0002447,0.0001935,0.0002135,0.0002129,0.000201392
0.0003634,0.000364,0.0004462,0.0003611,0.0003966,0.0003317,0.0003732,0.000378,0.0003299,0.0003791,0.0003574,0.000389,0.0003959,0.0003416,0.0003228,0.0003901,0.0003914,0.0004156,0.0003707,0.0003617,0.0003787,0.0003682,0.0004035,0.0003362,0.0003442,0.000371608
0.0002394,0.0002268,0.0002294,0.0002056,0.0002073,0.0002129,0.0002004,0.0002063,0.0001813,0.0002514,0.0002018,0.0002502,0.00021,0.0002463,0.0002101,0.0002693,0.000205,0.0001985,0.0002047,0.0002163,0.0002001,0.0002463,0.0002162,0.0002286,0.0002414,0.000220224
7.55e-05,7.48e-05,8.21e-05,0.0001055,8.99e-05,8.07e-05,8.53e-05,7.94e-05,7.67e-05,7.53e-05,8.36e-05,0.0001016,8.11e-05,8.55e-05,6.99e-05,9.9e-05,8.89e-05,6.92e-05,9.06e-05,9.52e-05,8.94e-05,9.71e-05,9.13e-05,7.75e-05,8.83e-05,8.5336e-05
0.0001053,9.71e-05,0.0001052,8.9e-05,0.0001047,0.0001172,7.6e-05,7.78e-05,9.87e-05,0.00011,8.21e-05,0.0001104,0.0001093,0.0001045,0.0001107,0.0001113,0.0001093,7.32e-05,0.0001024,0.0001064,8.12e-05,0.0001103,7.95e-05,0.0001062,0.0001112,9.956e-05
5.39e-05,7.46e-05,6.09e-05,8.45e-05,6.54e-05,6.33e-05,6.13e-05,9.09e-05,5.3e-05,5.79e-05,5.82e-05,5.84e-05,5.42e-05,8.56e-05,5.37e-05,8.06e-05,6.15e-05,6.05e-05,6.07e-05,5.55e-05,6.47e-05,8.39e-05,5.25e-05,6.5e-05,5.36e-05,6.4572e-05
0.000115,8.03e-05,0.0001028,0.0001113,0.0001092,8.69e-05,6.34e-05,9.02e-05,9.3e-05,8.14e-05,8.01e-05,0.0001111,0.0001003,0.0001128,7.03e-05,8.28e-05,7.06e-05,6.97e-05,6.91e-05,9.96e-05,6.83e-05,8.89e-05,0.0001022,6.9e-05,8.16e-05,8.8396e-05
,,,,,,,,,,,,,,,,,,,,,,,,,0.143216,0.511919
