Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Trial 13,Trial 14,Trial 15,Trial 16,Trial 17,Trial 18,Trial 19,Trial 20,Trial 21,Trial 22,Trial 23,Trial 24,Trial 25,Average
9.27e-05,0.0001364,0.0001107,0.0001423,9.39e-05,0.0001198,9.33e-05,0.0001022,9.3e-05,8.36e-05,8.24e-05,8.42e-05,0.0001088,8.34e-05,9.4e-05,8.75e-05,0.0001202,0.0001211,0.0001072,8.93e-05,9.27e-05,8.06e-05,7.92e-05,9.06e-05,0.0001136,0.000100108
0.0001471,8.03e-05,0.0001087,0.0001197,9.08e-05,8.04e-05,0.0001027,0.0001001,9.75e-05,0.0001027,0.0001057,0.0001046,0.0001037,7.85e-05,7.52e-05,0.000133,9.73e-05,0.0001138,7.18e-05,0.0001071,0.0001176,9.09e-05,0.0001039,7.1e-05,0.0001307,0.000101392
0.0001093,0.0001312,0.0001313,0.0001102,0.00011,0.0001331,0.0001084,0.0002049,0.0001259,8.7e-05,0.0001166,9.53e-05,9.71e-05,8.5e-05,9.59e-05,0.000134,0.0001054,0.0001337,0.0001055,9.99e-05,0.0001064,8.89e-05,0.0001102,0.0001247,9.5e-05,0.000113796
9.71e-05,7.44e-05,0.0001038,0.0001129,8e-05,7.53e-05,0.0001046,0.0001029,6.42e-05,0.0001035,0.0001102,0.0001077,8.08e-05,7.66e-05,6.57e-05,0.0001189,7.75e-05,0.0001213,6.63e-05,9.13e-05,9.12e-05,7.92e-05,0.0001002,5.72e-05,8.58e-05,8.9944e-05
0.0001075,0.0001299,0.000125,6.69e-05,7.78e-05,0.0001155,0.0001035,0.0001685,0.0001146,8.03e-05,7.91e-05,8.57e-05,0.0001024,6.7e-05,0.0001025,8.62e-05,7.19e-05,0.0001176,0.0001065,8.07e-05,0.0001087,7.87e-05,7.25e-05,0.0001068,7.91e-05,9.7396e-05
8.57e-05,7.78e-05,0.0001309,0.0001006,0.000109,6.8e-05,0.0001106,0.0001047,8.1e-05,7.21e-05,9.94e-05,0.0001112,8.11e-05,5.52e-05,6.34e-05,0.0001199,9.62e-05,0.0001069,8.07e-05,8.97e-05,8.57e-05,6.95e-05,6.71e-05,5.15e-05,7.55e-05,8.7736e-05
7.54e-05,6.83e-05,7.7e-05,0.0001032,0.0001109,0.0001061,0.0001065,0.0001518,7.99e-05,6.86e-05,8.09e-05,7.8e-05,9.97e-05,5.53e-05,0.0001017,0.0001099,8.16e-05,0.0001013,8.17e-05,7.99e-05,7.96e-05,7.68e-05,6.51e-05,9.95e-05,7.48e-05,8.854e-05
0.00011,5.52e-05,9.94e-05,7.87e-05,9.83e-05,5.96e-05,8.28e-05,8.67e-05,7.56e-05,7.52e-05,0.0001107,0.0001107,7.74e-05,5.42e-05,7.11e-05,7.85e-05,9.12e-05,9.09e-05,9.85e-05,7.67e-05,8.46e-05,6.9e-05,6.4e-05,4.82e-05,0.000106,8.2128e-05
8.12e-05,9.76e-05,7.03e-05,9.16e-05,8e-05,7.99e-05,7.68e-05,7.6e-05,9.79e-05,6.21e-05,7.35e-05,7.76e-05,0.0001037,5.08e-05,9.88e-05,0.0001077,7.2e-05,9.2e-05,9.67e-05,7.51e-05,9.62e-05,6.54e-05,4.7e-05,6.46e-05,7.21e-05,8.0264e-05
7.07e-05,4.78e-05,9.3e-05,8.07e-05,7.2e-05,5.21e-05,9.14e-05,8.61e-05,5.97e-05,6.45e-05,6.96e-05,0.0001165,8.75e-05,5.19e-05,6.13e-05,0.0001058,8.29e-05,9.61e-05,7.11e-05,7.74e-05,9.73e-05,6.11e-05,5.48e-05,4.53e-05,7.04e-05,7.468e-05
8.08e-05,6.38e-05,8.48e-05,9.24e-05,6.36e-05,7.96e-05,8.01e-05,7.3e-05,9.84e-05,7.27e-05,6.98e-05,7.47e-05,7.52e-05,5.53e-05,7.97e-05,8.45e-05,7.97e-05,9.93e-05,8.83e-05,9.09e-05,9.72e-05,6.6e-05,7.25e-05,6.34e-05,7.27e-05,7.8336e-05
,,,,,,,,,,,,,,,,,,,,,,,,,0.0142249,0.0566262
